open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2021-09-08,173.49,198.0,146.5,191.02,16666845.8,2021-09-08 23:59:59.999,2877007646.003,3889956,8412878.21,1453992949.1086
2021-09-09,191.02,216.0,180.7,187.9,16349677.82,2021-09-09 23:59:59.999,3302106193.718854,4246781,8218653.182,1661861956.631234
2021-09-10,187.89,197.41,167.82,179.6,9055410.7,2021-09-10 23:59:59.999,1634482755.5335,2133353,4543840.08,820341989.3162
2021-09-11,179.6,193.51,175.14,179.04,6794663.25,2021-09-11 23:59:59.999,1248193831.1412,1863814,3408595.62,626644228.5864
2021-09-12,179.05,181.75,170.15,174.29,3661211.64,2021-09-12 23:59:59.999,647992867.3794,866622,1818256.03,321954048.7598
2021-09-13,174.31,175.0,150.3,169.53,8423839.46,2021-09-13 23:59:59.999,1356943603.3582,1867633,4112047.87,662774425.0458
2021-09-14,169.54,171.83,142.6,158.88,7981396.52,2021-09-14 23:59:59.999,1261689247.3987,1750566,3913810.68,619561494.7753
2021-09-15,158.72,166.5,153.69,158.79,6107319.6,2021-09-15 23:59:59.999,976500292.0318,1219649,3065179.57,490232257.4391
2021-09-16,158.77,163.5,147.35,152.29,4739595.73,2021-09-16 23:59:59.999,738871246.7892,973309,2332910.8,364253538.1508
2021-09-17,152.3,153.55,134.0,147.58,7629925.55,2021-09-17 23:59:59.999,1088492757.8538,1405718,3745813.17,534792770.9542
2021-09-18,147.59,171.47,144.1,169.22,8229799.94,2021-09-18 23:59:59.999,1302873557.4884,1801539,4137767.25,655851926.6759
2021-09-19,169.22,170.96,150.6,152.76,4945800.1,2021-09-19 23:59:59.999,794443935.4482,1012728,2409157.98,387410564.7426
2021-09-20,152.78,153.43,130.26,132.77,10153368.71,2021-09-20 23:59:59.999,1432110844.5892,1676303,4934430.97,696724263.378
2021-09-21,132.77,144.64,116.0,124.29,9608867.72,2021-09-21 23:59:59.999,1275393492.8197,1534105,4679950.59,623583671.9662
2021-09-22,124.3,151.36,122.1,148.02,7460596.34,2021-09-22 23:59:59.999,1022897106.3983,1378922,3906130.17,535537278.6013
2021-09-23,148.02,152.5,142.92,149.91,5188932.77,2021-09-23 23:59:59.999,767818469.5908,1103664,2597675.04,384544182.8838
2021-09-24,149.9,151.2,128.15,139.13,6710404.45,2021-09-24 23:59:59.999,928759366.0754,1174391,3349484.29,463761172.6848
2021-09-25,139.11,144.18,133.54,136.06,3212733.31,2021-09-25 23:59:59.999,446899248.1387,617634,1627344.73,226376333.1516
2021-09-26,136.05,140.81,124.8,135.64,4342156.13,2021-09-26 23:59:59.999,579686581.9965,833314,2147298.15,287023196.5477
2021-09-27,135.7,148.92,133.72,136.35,5195624.27,2021-09-27 23:59:59.999,740686665.9262,1044176,2638893.67,376580670.7231
2021-09-28,136.34,139.4,128.17,132.2,3899945.58,2021-09-28 23:59:59.999,521861056.3998,701465,1945210.96,260380786.8296
2021-09-29,132.22,140.17,131.12,135.25,3685498.28,2021-09-29 23:59:59.999,502380517.6917,658913,1825919.01,249108080.4934
2021-09-30,135.24,142.95,134.02,141.37,3361454.58,2021-09-30 23:59:59.999,465705307.7185,626977,1697950.01,235251451.3871
2021-10-01,141.38,164.95,138.25,161.56,6742166.88,2021-10-01 23:59:59.999,1029107048.8542,1664714,3586339.96,547769586.3038
2021-10-02,161.62,175.0,156.06,168.98,5059987.02,2021-10-02 23:59:59.999,839389841.287,1403494,2567668.04,426212154.1513
2021-10-03,169.0,177.79,165.58,172.98,4233767.25,2021-10-03 23:59:59.999,730363770.8363,1189557,2099524.79,362487167.3913
2021-10-04,172.99,173.34,162.0,167.13,4312499.92,2021-10-04 23:59:59.999,725561361.6554,954028,2120592.15,356850078.8629
2021-10-05,167.13,170.18,159.68,164.62,3378441.71,2021-10-05 23:59:59.999,559005861.2785,745324,1678302.51,277638161.5065
2021-10-06,164.64,165.42,150.1,153.87,4499161.76,2021-10-06 23:59:59.999,707202511.6444,1048622,2138623.49,336200192.8478
2021-10-07,153.9,161.42,150.34,154.26,3251376.58,2021-10-07 23:59:59.999,507033126.6141,865347,1617204.59,252297137.449
2021-10-08,154.26,168.97,152.39,158.86,3735085.38,2021-10-08 23:59:59.999,603926551.1655,1114726,1854501.55,299916033.2237
2021-10-09,158.88,161.54,154.18,156.84,1833309.02,2021-10-09 23:59:59.999,290322350.9863,478254,889991.91,141016670.6642
2021-10-10,156.8,158.5,145.55,147.55,2037895.69,2021-10-10 23:59:59.999,312056345.8687,553853,972392.38,149121159.5141
2021-10-11,147.56,154.0,140.24,144.77,2211323.14,2021-10-11 23:59:59.999,326311439.8805,530372,1062199.67,156932523.3482
2021-10-12,144.79,153.5,137.61,152.32,3377483.32,2021-10-12 23:59:59.999,492107861.1209,898270,1682777.3,245305023.6033
2021-10-13,152.35,155.56,144.28,148.04,2760546.0,2021-10-13 23:59:59.999,407781874.7029,752431,1389524.86,205229424.9404
2021-10-14,148.05,155.65,147.27,150.02,2654600.61,2021-10-14 23:59:59.999,401621913.4086,630301,1360602.59,205859889.5689
2021-10-15,150.01,165.75,146.68,163.18,5388612.07,2021-10-15 23:59:59.999,857073350.2463,1688936,2651520.32,421619387.6326
2021-10-16,163.15,164.8,156.36,157.54,1985241.59,2021-10-16 23:59:59.999,317763749.0649,682954,964984.25,154526147.6283
2021-10-17,157.54,167.65,153.13,160.12,3070422.13,2021-10-17 23:59:59.999,496800526.5193,1047710,1498330.21,242656763.5666
2021-10-18,160.11,162.98,154.91,157.12,2240606.17,2021-10-18 23:59:59.999,354661694.7836,602010,1161998.99,183929586.0297
2021-10-19,157.12,159.45,153.06,155.78,1821550.17,2021-10-19 23:59:59.999,285106689.835,385961,886890.82,138870481.2262
2021-10-20,155.77,176.87,155.0,176.72,3884374.7,2021-10-20 23:59:59.999,648992235.6395,1345427,1976149.83,330030169.8372
2021-10-21,176.72,194.21,176.7,190.5,7853710.77,2021-10-21 23:59:59.999,1457539718.5878,2985763,3929632.72,729568480.3114
2021-10-22,190.46,215.1,187.96,196.29,8364239.42,2021-10-22 23:59:59.999,1702782574.0682,3250483,4359594.04,887521030.5414
2021-10-23,196.29,205.78,191.86,197.75,3274703.05,2021-10-23 23:59:59.999,651763689.7838,994023,1594523.38,317447839.23
2021-10-24,197.75,204.86,185.22,202.14,3573960.26,2021-10-24 23:59:59.999,693230334.2614,1095862,1776878.3,344977314.5803
2021-10-25,202.15,218.93,198.0,209.7,4914479.29,2021-10-25 23:59:59.999,1030729845.0932,1799874,2541702.19,533293827.1292
2021-10-26,209.73,214.2,196.36,199.85,3168707.16,2021-10-26 23:59:59.999,654485744.3456,948990,1524088.2,315086656.8413
2021-10-27,199.87,205.49,176.94,184.49,5003626.21,2021-10-27 23:59:59.999,956618126.2704,1484329,2363820.97,452300919.3222
2021-10-28,184.45,201.38,181.64,195.42,3503774.6,2021-10-28 23:59:59.999,678298772.1298,1180034,1755277.57,340074093.2605
2021-10-29,195.37,205.22,194.45,200.41,2484214.02,2021-10-29 23:59:59.999,497606675.4685,812602,1237793.44,247988602.5447
2021-10-30,200.36,200.62,187.3,195.7,1609573.37,2021-10-30 23:59:59.999,313557872.6871,543081,754575.71,147037648.4641
2021-10-31,195.69,205.0,185.31,202.49,2375757.35,2021-10-31 23:59:59.999,463132484.4958,938513,1226421.93,239264783.8739
2021-11-01,202.53,211.66,197.7,203.9,3150076.28,2021-11-01 23:59:59.999,645166048.7765,1314713,1602892.3,328554604.9247
2021-11-02,203.91,222.22,200.97,220.82,2876704.542,2021-11-02 23:59:59.999,605529841.3593,1341741,1550569.632,326762328.6853
2021-11-03,220.81,247.0,215.69,243.37,5253716.352,2021-11-03 23:59:59.999,1212857714.678528,2883050,2721433.915,628783347.150578
2021-11-04,243.37,250.5,234.0,247.07,3552648.58,2021-11-04 23:59:59.999,859506826.42668,1645008,1797071.65,435184581.41998
2021-11-05,247.06,248.84,230.34,236.06,2233800.23,2021-11-05 23:59:59.999,532866847.4735,900681,1070780.29,255445411.1631
2021-11-06,236.04,259.9,234.79,258.44,3046062.46,2021-11-06 23:59:59.999,753428880.694,1587133,1563351.45,387184415.4896
2021-11-07,258.41,258.66,245.65,249.68,1923092.87,2021-11-07 23:59:59.999,484918560.7454,744519,903116.7,227809447.0628
2021-11-08,249.62,253.3,240.68,248.26,2301351.76,2021-11-08 23:59:59.999,566280886.1995,823230,1027044.01,252851016.7606
2021-11-09,248.27,253.22,237.62,239.04,2217088.06,2021-11-09 23:59:59.999,541627505.4756,800356,943235.51,230490912.6608
2021-11-10,239.06,248.0,217.5,233.09,3092477.23,2021-11-10 23:59:59.999,731537386.827,1103380,1431310.57,338836239.2706
2021-11-11,233.06,246.5,229.4,233.37,1997993.9,2021-11-11 23:59:59.999,478333948.479,945124,990958.85,237392080.9842
2021-11-12,233.34,239.09,220.83,228.48,2114721.23,2021-11-12 23:59:59.999,484150570.2329,892715,1027353.36,235295498.1458
2021-11-13,228.46,241.97,224.79,241.59,1458387.39,2021-11-13 23:59:59.999,339685082.7887,769225,749007.85,174605343.7565
2021-11-14,241.58,242.0,230.4,238.64,1075144.87,2021-11-14 23:59:59.999,253873402.6549,591553,517050.57,122136632.8828
2021-11-15,238.63,246.36,234.49,238.2,1921128.24,2021-11-15 23:59:59.999,463075752.6991,818787,962432.01,232019440.4268
2021-11-16,238.18,238.21,213.81,219.04,2557623.67,2021-11-16 23:59:59.999,576884837.3003,922036,1198426.22,270267899.6011
2021-11-17,219.09,222.44,209.53,218.94,2094790.54,2021-11-17 23:59:59.999,451229368.1312,714591,1071604.85,230870381.319
2021-11-18,218.9,222.78,186.5,195.01,3077799.94,2021-11-18 23:59:59.999,624208055.0207,855574,1480026.54,300089751.7404
2021-11-19,195.19,219.59,188.99,215.25,2712585.78,2021-11-19 23:59:59.999,559175543.827,854484,1370250.47,282638968.6013
2021-11-20,215.25,221.17,205.84,217.63,1560552.25,2021-11-20 23:59:59.999,334473495.7275,549721,786418.67,168617404.8308
2021-11-21,217.64,240.0,210.53,230.51,1888280.05,2021-11-21 23:59:59.999,420452594.5684,728927,971042.7,216393028.6506
2021-11-22,230.56,231.99,211.6,215.59,2456703.81,2021-11-22 23:59:59.999,541317085.3909,956575,1211190.99,266909076.0161
2021-11-23,215.58,226.08,210.91,221.75,1654017.24,2021-11-23 23:59:59.999,360287368.5668,579396,830704.17,181068826.4036
2021-11-24,221.76,222.47,200.14,205.7,1878172.55,2021-11-24 23:59:59.999,396608869.9866,578989,914179.3,192854880.6743
2021-11-25,205.76,216.35,201.93,209.97,1764837.19,2021-11-25 23:59:59.999,370397490.601,577000,886350.87,186037414.6124
2021-11-26,209.94,210.53,182.7,192.42,2776105.44,2021-11-26 23:59:59.999,540229501.1197,810627,1241556.23,241306147.8168
2021-11-27,192.37,199.39,190.61,192.74,1028955.27,2021-11-27 23:59:59.999,201451693.2264,367238,500367.73,97998067.234
2021-11-28,192.74,202.1,180.93,200.69,1560980.85,2021-11-28 23:59:59.999,297730465.4787,474798,789804.92,150720533.7911
2021-11-29,200.71,212.75,199.63,204.09,1458763.57,2021-11-29 23:59:59.999,299901553.1901,545238,750271.35,154313710.9811
2021-11-30,204.1,218.28,199.55,208.53,2176734.39,2021-11-30 23:59:59.999,457195214.4479,733363,1041381.37,218887231.0803
2021-12-01,208.52,232.63,207.89,229.81,2589478.23,2021-12-01 23:59:59.999,577828638.8561,1057522,1298618.1,289619254.4841
2021-12-02,229.81,243.12,220.0,233.6,3042712.67,2021-12-02 23:59:59.999,700072045.5843,1248113,1495100.37,344340049.3944
2021-12-03,233.59,239.37,204.68,211.65,2867134.41,2021-12-03 23:59:59.999,641504675.3806,1049117,1397335.68,312684496.4548
2021-12-04,211.65,212.62,169.0,200.67,4895759.09,2021-12-04 23:59:59.999,954137663.0529,1532975,2421789.85,472560471.3723
2021-12-05,200.68,204.51,181.44,196.43,2482292.26,2021-12-05 23:59:59.999,478706797.8306,770294,1248916.37,240977765.3712
2021-12-06,196.49,197.71,176.17,193.56,2815245.83,2021-12-06 23:59:59.999,527018793.7263,768624,1393533.38,260993154.0016
2021-12-07,193.57,204.1,187.26,190.19,1939707.91,2021-12-07 23:59:59.999,381921839.6113,534598,981253.04,193335804.8911
2021-12-08,190.24,196.27,183.5,194.61,1670677.66,2021-12-08 23:59:59.999,317713289.1329,452538,858901.43,163495880.9245
2021-12-09,194.61,196.6,178.64,181.11,1664934.25,2021-12-09 23:59:59.999,310244140.7139,431652,793968.78,147997941.577
2021-12-10,181.08,184.6,167.0,167.39,1862906.9,2021-12-10 23:59:59.999,328445622.4408,480714,906732.17,160015155.4297
2021-12-11,167.39,173.8,161.33,172.15,1541656.11,2021-12-11 23:59:59.999,260637632.2971,399298,748561.73,126607871.9619
2021-12-12,172.15,176.85,167.64,172.8,976615.96,2021-12-12 23:59:59.999,167631329.5836,265874,497798.11,85498683.278
2021-12-13,172.83,172.83,148.04,155.21,2470231.82,2021-12-13 23:59:59.999,394239559.0818,557560,1164087.15,185804387.056
2021-12-14,155.2,163.35,149.6,161.26,2151408.98,2021-12-14 23:59:59.999,336483180.6314,482948,1089998.56,170549053.2701
2021-12-15,161.25,182.64,156.81,178.52,3328550.89,2021-12-15 23:59:59.999,563215533.5204,838776,1688276.08,286051054.1418
2021-12-16,178.53,189.0,174.37,176.86,2482901.38,2021-12-16 23:59:59.999,452932181.2015,650522,1319578.47,240923118.7577
2021-12-17,176.89,182.5,167.88,175.51,2308612.94,2021-12-17 23:59:59.999,406619554.3441,593797,1135292.83,199980233.2479
2021-12-18,175.48,184.24,170.96,182.78,1218448.99,2021-12-18 23:59:59.999,217402537.3582,351212,599021.55,106938174.9969
2021-12-19,182.78,189.43,177.99,179.93,1217882.6,2021-12-19 23:59:59.999,224029422.5445,389005,611367.14,112553195.0225
2021-12-20,179.9,181.18,168.49,173.9,1448185.8,2021-12-20 23:59:59.999,252805360.6904,366776,693431.78,121117911.0746
2021-12-21,173.9,182.54,170.27,179.63,1302766.6,2021-12-21 23:59:59.999,232062935.9867,368859,650269.75,115866796.2213
2021-12-22,179.62,187.55,177.05,178.4,1379639.45,2021-12-22 23:59:59.999,252282579.7556,397883,687720.01,125761075.6592
2021-12-23,178.38,193.5,175.64,190.03,1726907.3,2021-12-23 23:59:59.999,318109249.5394,529807,905197.61,167052339.7626
2021-12-24,190.08,197.55,184.14,190.36,1657463.56,2021-12-24 23:59:59.999,316617051.828,514169,852864.37,162990363.4895
2021-12-25,190.37,195.0,189.08,193.1,1047151.86,2021-12-25 23:59:59.999,201292809.2236,318427,585821.0,112627956.6352
2021-12-26,193.03,200.59,190.22,197.81,1539530.03,2021-12-26 23:59:59.999,301973673.358,452500,875745.79,171823863.1229
2021-12-27,197.85,204.75,194.71,195.67,1218499.7,2021-12-27 23:59:59.999,243841355.7911,411501,599609.55,120104015.3151
2021-12-28,195.68,195.68,176.2,177.32,1997243.2,2021-12-28 23:59:59.999,371876481.5718,537797,988753.15,184109809.3073
2021-12-29,177.28,180.62,170.01,170.63,1540603.75,2021-12-29 23:59:59.999,269857955.5562,395718,742155.15,130053041.0043
2021-12-30,170.65,175.74,168.17,172.52,1022709.31,2021-12-30 23:59:59.999,176482572.0928,267354,511543.13,88270537.1894
2021-12-31,172.53,177.65,167.67,169.99,1026603.34,2021-12-31 23:59:59.999,177345239.6125,269799,502815.88,86887937.1307
2022-01-01,170.01,179.2,169.93,179.06,634599.39,2022-01-01 23:59:59.999,110585214.9165,179793,328250.16,57202310.0153
2022-01-02,179.06,179.53,174.31,176.35,620087.38,2022-01-02 23:59:59.999,109509310.7134,176256,313106.42,55294227.8368
2022-01-03,176.34,176.49,166.59,170.15,1031316.43,2022-01-03 23:59:59.999,177240351.9702,250131,537423.71,92331450.1178
2022-01-04,170.14,173.93,166.47,167.72,1041332.63,2022-01-04 23:59:59.999,176538222.7298,264666,507127.47,86029904.4601
2022-01-05,167.74,171.32,144.92,154.52,1659848.17,2022-01-05 23:59:59.999,266979906.6384,460130,775826.33,125014421.9546
2022-01-06,154.48,154.8,145.98,150.26,1575071.3,2022-01-06 23:59:59.999,236312050.3837,400706,783017.39,117506026.0991
2022-01-07,150.28,150.72,133.08,136.45,2719397.3,2022-01-07 23:59:59.999,380212392.3515,624203,1356742.09,189682437.9784
2022-01-08,136.43,148.11,133.0,142.14,2695415.51,2022-01-08 23:59:59.999,380841698.6352,596637,1333341.19,188360420.1605
2022-01-09,142.1,145.71,137.83,140.82,1435153.15,2022-01-09 23:59:59.999,203808588.2502,314235,708108.49,100610867.7993
2022-01-10,140.82,143.86,130.0,135.86,1894512.51,2022-01-10 23:59:59.999,257484771.7658,419461,941801.48,127988772.7465
2022-01-11,135.84,143.5,133.58,140.2,1328579.57,2022-01-11 23:59:59.999,184178762.8854,294874,655238.34,90779635.5015
2022-01-12,140.19,153.39,138.22,151.51,1946788.76,2022-01-12 23:59:59.999,284704608.1415,453450,1014395.7,148380253.9105
2022-01-13,151.5,157.8,145.41,146.14,1984121.59,2022-01-13 23:59:59.999,300358586.1974,471549,1004170.43,151995901.2656
2022-01-14,146.13,150.56,141.84,146.17,1428145.3,2022-01-14 23:59:59.999,209190212.3234,339770,702561.97,102878722.2901
2022-01-15,146.18,149.49,143.9,147.64,865014.75,2022-01-15 23:59:59.999,126821898.9623,205770,422395.84,61920893.6036
2022-01-16,147.61,151.96,146.09,147.98,964270.14,2022-01-16 23:59:59.999,143408413.9133,236998,475923.2,70802594.7926
2022-01-17,147.98,148.29,137.02,139.8,1297654.14,2022-01-17 23:59:59.999,184551841.5054,283258,619994.54,88125965.5198
2022-01-18,139.81,142.77,134.39,141.22,1254337.17,2022-01-18 23:59:59.999,173470525.6841,264708,612173.99,84700670.1825
2022-01-19,141.32,142.7,132.77,135.25,1175171.39,2022-01-19 23:59:59.999,160857229.2032,264765,579951.57,79386769.6174
2022-01-20,135.23,143.83,126.01,127.54,1464593.98,2022-01-20 23:59:59.999,200702305.013,345417,731310.23,100360744.2544
2022-01-21,127.54,128.73,106.11,112.27,4523020.69,2022-01-21 23:59:59.999,544063534.4105,939567,2184275.76,262870033.2335
2022-01-22,112.24,114.89,87.73,94.54,6455608.98,2022-01-22 23:59:59.999,635108263.4286,1002353,3143606.01,308952787.2915
2022-01-23,94.57,104.82,93.25,99.78,3561751.04,2022-01-23 23:59:59.999,351997642.8836,592647,1815827.0,179513410.6114
2022-01-24,99.74,99.83,80.83,91.93,6990036.71,2022-01-24 23:59:59.999,615205074.608,1012868,3409943.38,299702337.3551
2022-01-25,91.94,99.95,87.41,94.67,3482711.32,2022-01-25 23:59:59.999,324014683.736,566575,1745302.72,162439606.6728
2022-01-26,94.65,104.43,89.19,92.12,4501340.69,2022-01-26 23:59:59.999,434996978.6907,713943,2255753.0,217969271.5669
2022-01-27,92.11,94.6,85.71,89.51,3530017.76,2022-01-27 23:59:59.999,317470432.0929,538274,1835683.58,165086278.1446
2022-01-28,89.51,93.55,87.21,91.34,2647317.17,2022-01-28 23:59:59.999,240233251.6856,388770,1362062.51,123682706.7554
2022-01-29,91.35,98.93,90.5,96.13,2050891.76,2022-01-29 23:59:59.999,194994553.8294,331238,1077225.35,102415973.0633
2022-01-30,96.15,97.6,91.38,93.29,1258037.51,2022-01-30 23:59:59.999,118979094.2397,221424,617532.34,58405719.6844
2022-01-31,93.26,101.4,89.18,99.49,2414101.55,2022-01-31 23:59:59.999,229303857.837,373958,1257071.83,119365613.7857
2022-02-01,99.5,113.66,99.02,110.02,4190507.65,2022-02-01 23:59:59.999,451677238.5892,732735,2181320.44,235027830.3006
2022-02-02,109.99,112.35,96.99,101.88,4863358.1,2022-02-02 23:59:59.999,514972931.5411,757019,2472488.32,261826718.2503
2022-02-03,101.91,103.13,94.0,101.77,3886563.56,2022-02-03 23:59:59.999,380416658.2175,597409,2008174.48,196631906.8434
2022-02-04,101.83,112.81,100.28,112.62,4186388.28,2022-02-04 23:59:59.999,446505812.5773,668682,2157936.43,230203845.832
2022-02-05,112.63,118.6,110.22,113.75,2649019.14,2022-02-05 23:59:59.999,302738096.0985,507784,1335840.5,152742158.9009
2022-02-06,113.74,116.06,111.09,115.28,1561795.12,2022-02-06 23:59:59.999,177818919.2675,299806,789970.5,89972768.0186
2022-02-07,115.26,121.93,112.69,117.55,2730695.8,2022-02-07 23:59:59.999,323264554.6453,547477,1407980.1,166687995.1665
2022-02-08,117.57,120.36,109.66,113.45,2811497.5,2022-02-08 23:59:59.999,321854907.0326,525305,1374047.33,157341837.5028
2022-02-09,113.44,117.08,109.4,113.93,2114411.38,2022-02-09 23:59:59.999,240051448.3335,366554,1062788.31,120689587.7392
2022-02-10,113.96,115.38,105.68,106.17,2781581.77,2022-02-10 23:59:59.999,308218719.2783,502177,1374188.86,152383952.065
2022-02-11,106.18,108.14,95.14,96.53,2537227.68,2022-02-11 23:59:59.999,261118404.0618,450793,1266683.23,130430706.9168
2022-02-12,96.53,99.79,92.8,95.96,1803930.67,2022-02-12 23:59:59.999,173107556.4531,316001,904645.51,86851077.7579
2022-02-13,95.98,97.36,91.35,92.85,1216083.38,2022-02-13 23:59:59.999,115326539.3591,209303,631473.42,59929161.7421
2022-02-14,92.85,97.99,90.72,96.37,1792721.3,2022-02-14 23:59:59.999,169748618.5019,307476,917531.49,86918621.9431
2022-02-15,96.39,105.77,96.38,105.52,2362223.45,2022-02-15 23:59:59.999,240632353.7154,372791,1215093.32,123809188.4814
2022-02-16,105.52,105.6,98.27,101.86,2123159.11,2022-02-16 23:59:59.999,215708905.3656,326351,1074793.49,109218196.3038
2022-02-17,101.85,102.82,92.33,93.52,2001081.3,2022-02-17 23:59:59.999,194565671.9256,307937,965733.26,93944705.8172
2022-02-18,93.55,96.37,89.31,89.86,2010076.65,2022-02-18 23:59:59.999,186100175.1081,299519,969097.49,89702125.8502
2022-02-19,89.86,92.75,88.6,91.27,1285578.14,2022-02-19 23:59:59.999,116505357.5701,205722,635054.2,57583342.8636
2022-02-20,91.27,94.5,85.56,90.72,2559473.54,2022-02-20 23:59:59.999,229568085.4621,403374,1258935.71,113062278.7783
2022-02-21,90.7,96.14,82.62,82.96,4063082.8,2022-02-21 23:59:59.999,365437826.7867,573189,2026196.08,182268037.278
2022-02-22,82.95,87.56,81.06,86.38,2835554.36,2022-02-22 23:59:59.999,238850054.3276,361422,1449002.18,122094300.6183
2022-02-23,86.39,93.4,84.38,84.59,3193694.1,2022-02-23 23:59:59.999,284825279.1137,446087,1581179.05,141085328.7901
2022-02-24,84.58,93.9,75.35,89.36,7497540.08,2022-02-24 23:59:59.999,625458651.9577,1032742,3780420.76,316003413.5444
2022-02-25,89.35,95.0,86.86,92.71,3691896.58,2022-02-25 23:59:59.999,332795301.0672,532273,1857528.5,167507861.0706
2022-02-26,92.73,95.49,89.23,90.23,2279602.17,2022-02-26 23:59:59.999,209017446.4943,347752,1113558.58,102126486.5063
2022-02-27,90.25,92.19,84.08,85.63,2593533.97,2022-02-27 23:59:59.999,228781062.1315,396197,1257121.49,110943166.7723
2022-02-28,85.61,103.0,84.17,99.68,4212075.57,2022-02-28 23:59:59.999,392961670.0973,666863,2137538.42,199549660.3266
2022-03-01,99.67,102.03,94.21,98.66,3665336.76,2022-03-01 23:59:59.999,359368373.9761,572030,1837769.13,180263667.6186
2022-03-02,98.65,106.43,96.76,100.68,4306326.64,2022-03-02 23:59:59.999,441097205.6531,689840,2185961.51,224014825.8598
2022-03-03,100.69,101.7,94.0,95.62,2595560.67,2022-03-03 23:59:59.999,253940370.881,374852,1325251.55,129711142.3493
2022-03-04,95.63,95.94,87.0,88.32,2854970.19,2022-03-04 23:59:59.999,260751773.1297,364380,1413353.12,129131372.1983
2022-03-05,88.33,91.22,86.0,89.63,1495553.5,2022-03-05 23:59:59.999,132577728.3357,202202,766442.51,67975724.2272
2022-03-06,89.61,89.96,84.09,84.57,1828270.57,2022-03-06 23:59:59.999,158938647.3889,212997,919565.61,79961202.2557
2022-03-07,84.58,86.71,79.92,81.66,3230989.34,2022-03-07 23:59:59.999,268367077.2916,363488,1581807.88,131457031.8629
2022-03-08,81.65,85.04,81.3,82.32,2604534.79,2022-03-08 23:59:59.999,216640314.7061,268988,1288756.53,107247531.8765
2022-03-09,82.32,89.92,81.9,88.06,3355218.73,2022-03-09 23:59:59.999,293276442.5009,336022,1656118.93,144779609.5643
2022-03-10,88.06,88.57,80.63,82.87,2828491.21,2022-03-10 23:59:59.999,235307930.7831,288708,1379156.11,114671021.1684
2022-03-11,82.86,84.29,80.07,80.67,2528334.85,2022-03-11 23:59:59.999,206921492.6402,232541,1183428.02,96900077.1748
2022-03-12,80.67,82.75,80.57,81.38,1362268.13,2022-03-12 23:59:59.999,111234273.6544,128794,641797.89,52415337.2535
2022-03-13,81.4,83.34,77.65,78.73,2009434.97,2022-03-13 23:59:59.999,162105572.6583,198659,912856.48,73590054.9793
2022-03-14,78.72,82.29,78.0,81.22,2079919.39,2022-03-14 23:59:59.999,167010301.5519,209032,964467.08,77446948.2656
2022-03-15,81.23,85.99,78.72,82.84,2123603.37,2022-03-15 23:59:59.999,173536935.3186,249623,992773.73,81168252.8572
2022-03-16,82.84,87.98,81.53,87.77,2638790.33,2022-03-16 23:59:59.999,222116241.7732,313840,1318936.75,111066415.0867
2022-03-17,87.77,91.0,86.58,87.8,2616451.8,2022-03-17 23:59:59.999,232117458.5886,286766,1229076.55,109055930.2839
2022-03-18,87.8,92.28,84.41,89.8,2935949.01,2022-03-18 23:59:59.999,257737465.0237,283557,1385763.65,121609225.0639
2022-03-19,89.81,94.55,89.25,92.31,2058348.96,2022-03-19 23:59:59.999,189155993.9181,262632,1062341.41,97622352.9093
2022-03-20,92.31,92.55,87.82,88.62,1500458.29,2022-03-20 23:59:59.999,135160820.5356,169914,697997.16,62857380.4215
2022-03-21,88.62,91.28,86.74,88.59,1985082.57,2022-03-21 23:59:59.999,176751354.7868,203260,1012928.19,90221048.3162
2022-03-22,88.58,93.98,88.0,90.43,2611345.56,2022-03-22 23:59:59.999,239094582.9373,271852,1304268.17,119404119.9535
2022-03-23,90.44,96.36,89.19,94.89,2854825.2,2022-03-23 23:59:59.999,265825349.012,297282,1493500.13,139165028.5957
2022-03-24,94.88,103.7,93.26,102.32,4777008.51,2022-03-24 23:59:59.999,474517921.1292,577470,2501927.04,248453993.2903
2022-03-25,102.32,104.86,96.95,98.6,3360440.57,2022-03-25 23:59:59.999,341404558.2387,437293,1656758.79,168444166.4866
2022-03-26,98.6,103.4,97.63,101.73,1906343.44,2022-03-26 23:59:59.999,192503281.4375,259494,967949.31,97722561.219
2022-03-27,101.73,107.46,98.77,107.04,2351080.64,2022-03-27 23:59:59.999,242015312.5972,345634,1235334.26,127285453.9821
2022-03-28,107.04,113.87,105.22,105.75,4146023.22,2022-03-28 23:59:59.999,454984710.5219,653182,2087436.28,229173458.1359
2022-03-29,105.75,115.7,105.49,111.62,3727259.92,2022-03-29 23:59:59.999,416037180.6463,590421,1847845.03,206246798.99
2022-03-30,111.62,125.26,107.11,120.82,5250424.16,2022-03-30 23:59:59.999,615094936.7057,827629,2742472.31,321357459.9801
2022-03-31,120.82,129.5,119.95,122.77,5143974.9,2022-03-31 23:59:59.999,640563903.8799,858853,2627728.56,327348923.1376
2022-04-01,122.79,138.4,117.39,134.52,5505077.63,2022-04-01 23:59:59.999,704191459.0215,995872,2891319.96,370222275.479
2022-04-02,134.53,143.51,131.47,132.49,4193984.2,2022-04-02 23:59:59.999,575683426.3868,758063,2058206.92,282604887.3326
2022-04-03,132.48,141.11,130.52,136.9,2964507.05,2022-04-03 23:59:59.999,405018764.7833,540376,1504656.67,205685994.1096
